val_family,min_dist_to_train,dist_to_train_global,label_entropy,n_val
cacatuidae,0.04424029588699341,0.06918686628341675,0.554718445960513,61.0
pandionidae,0.04372924566268921,0.08328568935394287,0.43036535636663686,6.0
oceanitidae,0.04309403896331787,0.04825085401535034,0.01191268588182146,39.0
apodidae,0.0416179895401001,0.07118630409240723,0.5382822167770505,375.0
corcoracidae,0.0416179895401001,0.05755019187927246,0.5794239302897328,12.0
capitonidae,0.040722668170928955,0.09101235866546631,0.06298163954576705,40.0
gruidae,0.04059720039367676,0.0829460620880127,0.6327016588574512,50.0
cnemophilidae,0.0404512882232666,0.05410003662109375,0.0685885759674664,14.0
psophodidae,0.03998434543609619,0.046184659004211426,0.4269632873463649,11.0
charadriidae,0.03995013236999512,0.05732405185699463,0.7376952989514775,350.0
trochilidae,0.03968310356140137,0.07899761199951172,0.4791025324403675,1382.0
galbulidae,0.03968310356140137,0.07819116115570068,0.2768254248040174,74.0
hydrobatidae,0.0390167236328125,0.039143264293670654,0.0028443560136886,62.0
rallidae,0.03803819417953491,0.04220080375671387,0.6642700722377342,483.0
columbidae,0.03801840543746948,0.030948221683502197,0.4652203013325646,1250.0
haematopodidae,0.038013458251953125,0.0536879301071167,0.5056208082904288,45.0
procellariidae,0.038013458251953125,0.049118876457214355,0.06557978465460099,281.0
stercorariidae,0.03765958547592163,0.04172563552856445,0.39466257215957923,46.0
cathartidae,0.037621259689331055,0.061147093772888184,0.6581048254761211,23.0
cinclosomatidae,0.03634500503540039,0.03854048252105713,0.4432764557024715,40.0
phalacrocoracidae,0.03626680374145508,0.07029873132705688,0.4800130490445996,123.0
atrichornithidae,0.03597843647003174,0.053824663162231445,0.270743833235469,4.0
bucerotidae,0.03585410118103027,0.08029860258102417,0.38441157761014305,235.0
anhingidae,0.03585410118103027,0.09807389974594116,0.3723210514720338,22.0
dicruridae,0.03584742546081543,0.08561599254608154,0.40655965843236613,115.0
megalaimidae,0.03552281856536865,0.12960416078567505,0.24402785200730526,154.0
psittacidae,0.03495490550994873,0.13370168209075928,0.47253164793538244,1124.0
strigidae,0.034903764724731445,0.07328498363494873,0.5169182971810563,576.0
lybiidae,0.03472709655761719,0.044185519218444824,0.5338198355258666,245.0
picidae,0.03472709655761719,0.039530396461486816,0.47604501260411497,1176.0
philepittidae,0.034569740295410156,0.08729642629623413,0.017898210958253107,20.0
ciconiidae,0.03394746780395508,0.06610965728759766,0.6559891825516944,83.0
maluridae,0.033894896507263184,0.027896881103515625,0.6682015725856059,86.0
spindalidae,0.03370082378387451,0.06199908256530762,0.37793645955315813,23.0
anatidae,0.033682823181152344,0.048726439476013184,0.5545344492502973,297.0
indicatoridae,0.0333406925201416,0.0420035719871521,0.45032587521194206,90.0
meropidae,0.03291577100753784,0.132532000541687,0.6973460541855797,150.0
momotidae,0.03291577100753784,0.1595882773399353,0.23307702933811306,54.0
falconidae,0.032666146755218506,0.026392579078674316,0.7473957070274365,308.0
dasyornithidae,0.03261309862136841,0.06306219100952148,0.47204445410660784,4.0
viduidae,0.03235328197479248,0.030148684978485107,0.5857411072221705,74.0
paradisaeidae,0.032129645347595215,0.031465888023376465,0.09238550922458795,194.0
modulatricidae,0.032064080238342285,0.05990755558013916,0.0,13.0
accipitridae,0.031699180603027344,0.027667641639709473,0.6821546537951381,898.0
polioptilidae,0.03106379508972168,0.056415677070617676,0.4790488972872758,59.0
sittidae,0.03106379508972168,0.0462874174118042,0.29493484864753633,126.0
mitrospingidae,0.030895590782165527,0.04942178726196289,0.0384985598226612,16.0
ptiliogonidae,0.030598998069763184,0.044330596923828125,0.4245389310961282,24.0
nyctibiidae,0.029345691204071045,0.08526664972305298,0.22248258302468638,15.0
hirundinidae,0.029117226600646973,0.03995269536972046,0.7714318153081724,399.0
oriolidae,0.028466463088989258,0.0470544695854187,0.34007265455007524,163.0
mimidae,0.02840632200241089,0.027612686157226562,0.5324480938787894,170.0
certhiidae,0.02831113338470459,0.06324946880340576,0.23767879790521176,37.0
pomatostomidae,0.028213679790496826,0.027639389038085938,0.5725425461020337,23.0
icteridae,0.02785050868988037,0.038712382316589355,0.6357775028801258,485.0
tinamidae,0.026696383953094482,0.08335363864898682,0.5887224255087025,59.0
caprimulgidae,0.02648937702178955,0.0750570297241211,0.7116804018879469,339.0
aegithalidae,0.026402592658996582,0.03316700458526611,0.445019469166772,57.0
formicariidae,0.026337742805480957,0.05380606651306152,0.02100550354742578,34.0
motacillidae,0.026231467723846436,0.0350344181060791,0.7183671237269845,312.0
alaudidae,0.02613234519958496,0.058917999267578125,0.7224011885354916,472.0
regulidae,0.025912880897521973,0.062569260597229,0.30305267731285296,35.0
stenostiridae,0.025722146034240723,0.038533687591552734,0.4256080881029663,51.0
rhinocryptidae,0.025181591510772705,0.03340369462966919,0.43744311418285775,100.0
cuculidae,0.02516758441925049,0.05524557828903198,0.5007651997320275,676.0
cracidae,0.02516758441925049,0.06998848915100098,0.28190944062103357,78.0
paridae,0.02468210458755493,0.0328747034072876,0.590004101676335,293.0
estrildidae,0.024169862270355225,0.02757418155670166,0.6756256897016527,639.0
phasianidae,0.023952245712280273,0.04234546422958374,0.6311290711586216,337.0
odontophoridae,0.023952245712280273,0.058779001235961914,0.5197918496562761,53.0
troglodytidae,0.023864269256591797,0.034567832946777344,0.47729508984895214,273.0
malaconotidae,0.02379244565963745,0.02463895082473755,0.5830389390812823,186.0
podargidae,0.023308634757995605,0.07314455509185791,0.19898348898354598,54.0
aegothelidae,0.023308634757995605,0.06279486417770386,0.08480752969334472,20.0
corvidae,0.0232582688331604,0.04521167278289795,0.6312956254918843,566.0
sturnidae,0.0232582688331604,0.026511669158935547,0.6163607206167143,550.0
prunellidae,0.023149192333221436,0.03803873062133789,0.6837872045057575,69.0
campephagidae,0.022804677486419678,0.02771008014678955,0.37832152227629035,359.0
artamidae,0.022582530975341797,0.04193687438964844,0.578379014202592,104.0
petroicidae,0.021832942962646484,0.026897430419921875,0.36044389493557416,170.0
thamnophilidae,0.021832942962646484,0.02856343984603882,0.21593827594854823,664.0
vangidae,0.02137124538421631,0.0259321928024292,0.2837961735099846,183.0
threskiornithidae,0.02119922637939453,0.04772651195526123,0.6568495956009427,129.0
ardeidae,0.02119922637939453,0.04571878910064697,0.6292422700171639,298.0
oreoicidae,0.02115422487258911,0.03336989879608154,0.508178769250761,11.0
mohouidae,0.02107858657836914,0.03927600383758545,0.16369696214546092,17.0
cardinalidae,0.02097451686859131,0.0321657657623291,0.4107412346091128,238.0
sylviidae,0.02092844247817993,0.023680448532104492,0.6186354806082698,161.0
climacteridae,0.02092379331588745,0.03127020597457886,0.42547665259240836,34.0
passeridae,0.0205497145652771,0.03970092535018921,0.831855915989349,226.0
melanocharitidae,0.02032148838043213,0.05097019672393799,0.1769732063147119,38.0
remizidae,0.019654512405395508,0.0406116247177124,0.7332119894619928,58.0
monarchidae,0.019298434257507324,0.025784015655517578,0.26485070978559533,295.0
rhipiduridae,0.019298434257507324,0.031400084495544434,0.2653278931107839,157.0
calcariidae,0.01887059211730957,0.0623859167098999,0.11820433739702854,29.0
