val_family,n_val,nearest_train_family,min_dist_to_train,dist_to_train_global,label_entropy,view,fold
hemiprocnidae,24,monarchidae,0.05876314640045166,0.08005714416503906,0.12532103475337328,Side,0
bombycillidae,18,estrildidae,0.058181583881378174,0.0792083740234375,0.18306619732599066,Side,0
platysteiridae,151,hyliotidae,0.05769854784011841,0.10572236776351929,0.5029268424481768,Side,0
teretistridae,8,parulidae,0.05587279796600342,0.11564737558364868,0.1774429621234167,Side,0
nicatoridae,18,phylloscopidae,0.054848432540893555,0.0803714394569397,0.34197654530499527,Side,0
strigopidae,14,phasianidae,0.05445706844329834,0.07201802730560303,0.27800323455183623,Side,0
steatornithidae,6,podargidae,0.05353289842605591,0.10894775390625,-0.0,Side,0
laridae,458,recurvirostridae,0.05336952209472656,0.10360658168792725,0.48711663582503334,Side,0
phoeniculidae,45,dicruridae,0.053220272064208984,0.12128931283950806,0.502344402470806,Side,0
glareolidae,96,stercorariidae,0.05293375253677368,0.05157268047332764,0.8310065859924729,Side,0
rhagologidae,3,sylviidae,0.05277979373931885,0.07122224569320679,0.15497495379175916,Side,0
thinocoridae,20,alaudidae,0.05224406719207764,0.10680228471755981,0.10658554978929312,Side,0
platylophidae,6,artamidae,0.05033230781555176,0.08558404445648193,0.1343812764209776,Side,0
acanthisittidae,8,scotocercidae,0.05004608631134033,0.08088237047195435,0.4439775995087545,Side,0
mesitornithidae,9,pomatostomidae,0.048411011695861816,0.054511189460754395,0.2981559919663222,Side,0
musophagidae,128,cuculidae,0.04721599817276001,0.09012556076049805,0.48996639619475224,Side,0
elanidae,30,falconidae,0.046224355697631836,0.06070268154144287,0.7112230277798004,Side,0
cinclidae,26,muscicapidae,0.04582846164703369,0.05012822151184082,0.1667452346296823,Side,0
scolopacidae,461,alaudidae,0.04570639133453369,0.07454872131347656,0.656510004546493,Side,0
orthonychidae,9,muscicapidae,0.045181989669799805,0.05036723613739014,0.021922736897440353,Side,0
burhinidae,40,otididae,0.04481595754623413,0.09537941217422485,0.6968464666206929,Side,0
laniidae,175,monarchidae,0.04427379369735718,0.05061805248260498,0.6822868392861008,Side,0
apodidae,375,corcoracidae,0.0416179895401001,0.07118630409240723,0.5382822167770505,Side,0
charadriidae,350,procellariidae,0.03995013236999512,0.05732405185699463,0.7376952989514775,Side,0
columbidae,1250,cotingidae,0.03801840543746948,0.030948221683502197,0.4652203013325646,Side,0
cathartidae,23,ciconiidae,0.037621259689331055,0.061147093772888184,0.6581048254761211,Side,0
lybiidae,245,picidae,0.03472709655761719,0.044185519218444824,0.5338198355258666,Side,0
spindalidae,23,parulidae,0.03370082378387451,0.06199908256530762,0.37793645955315813,Side,0
anatidae,297,phasianidae,0.033682823181152344,0.048726439476013184,0.5545344492502973,Side,0
meropidae,150,momotidae,0.03291577100753784,0.132532000541687,0.6973460541855797,Side,0
certhiidae,37,motacillidae,0.02831113338470459,0.06324946880340576,0.23767879790521176,Side,0
regulidae,35,vireonidae,0.025912880897521973,0.062569260597229,0.30305267731285296,Side,0
stenostiridae,51,thraupidae,0.025722146034240723,0.038533687591552734,0.4256080881029663,Side,0
rhinocryptidae,100,thamnophilidae,0.025181591510772705,0.03340369462966919,0.43744311418285775,Side,0
cracidae,78,cuculidae,0.02516758441925049,0.06998848915100098,0.28190944062103357,Side,0
odontophoridae,53,phasianidae,0.023952245712280273,0.058779001235961914,0.5197918496562761,Side,0
aegothelidae,20,podargidae,0.023308634757995605,0.06279486417770386,0.08480752969334472,Side,0
corvidae,566,sturnidae,0.0232582688331604,0.04521167278289795,0.6312956254918843,Side,0
campephagidae,359,artamidae,0.022804677486419678,0.02771008014678955,0.37832152227629035,Side,0
vangidae,183,monarchidae,0.02137124538421631,0.0259321928024292,0.2837961735099846,Side,0
threskiornithidae,129,ardeidae,0.02119922637939453,0.04772651195526123,0.6568495956009427,Side,0
oreoicidae,11,pachycephalidae,0.02115422487258911,0.03336989879608154,0.508178769250761,Side,0
passeridae,226,emberizidae,0.0205497145652771,0.03970092535018921,0.831855915989349,Side,0
rhipiduridae,157,monarchidae,0.019298434257507324,0.031400084495544434,0.2653278931107839,Side,0
calcariidae,29,emberizidae,0.01887059211730957,0.0623859167098999,0.11820433739702854,Side,0
nectariniidae,680,pipridae,0.018390417098999023,0.027944326400756836,0.5435972346051038,Side,0
bernieridae,40,scotocercidae,0.01764535903930664,0.03360104560852051,0.02590398411452528,Side,0
acrocephalidae,207,cisticolidae,0.01746237277984619,0.03160858154296875,0.6728890452262976,Side,0
pycnonotidae,640,pachycephalidae,0.013978004455566406,0.027276694774627686,0.39252177000688965,Side,0
locustellidae,197,pellorneidae,0.013593792915344238,0.02771914005279541,0.6892113746773313,Side,0
macrosphenidae,91,cisticolidae,0.012465953826904297,0.036681413650512695,0.6025632555729451,Side,0
acanthizidae,224,cisticolidae,0.012189865112304688,0.02752101421356201,0.4981374257103808,Side,0
fringillidae,947,ploceidae,0.012153565883636475,0.024851202964782715,0.6558130285624325,Side,0
passerellidae,533,tyrannidae,0.012151539325714111,0.017135441303253174,0.6466370159890548,Side,0
furnariidae,889,leiothrichidae,0.011720895767211914,0.024929344654083252,0.6528339897108676,Side,0
meliphagidae,699,tyrannidae,0.009646415710449219,0.011461615562438965,0.48150199450855236,Side,0
timaliidae,273,pellorneidae,0.008590340614318848,0.02287846803665161,0.1902740394828115,Side,0
tityridae,195,tyrannidae,0.00840836763381958,0.011133074760437012,0.17587622392208058,Side,0
