val_family,min_dist_to_train,dist_to_train_global,label_entropy,n_val
pteroclidae,0.045065879821777344,0.1111147403717041,0.6250297225899466,96.0
trogonidae,0.04493677616119385,0.04899799823760986,0.1688564930335985,198.0
cacatuidae,0.044650912284851074,0.05973613262176514,0.554718445960513,61.0
dulidae,0.044055819511413574,0.0560072660446167,0.28145039389705606,6.0
falcunculidae,0.04382789134979248,0.07391357421875,0.3639507481246274,6.0
chloropseidae,0.04336118698120117,0.15594875812530518,0.24532679453867315,44.0
alcidae,0.043355584144592285,0.06916344165802002,0.07792624854823596,101.0
cathartidae,0.043230414390563965,0.04423242807388306,0.6581048254761211,23.0
dasyornithidae,0.04290139675140381,0.0816044807434082,0.47204445410660784,4.0
orthonychidae,0.0428466796875,0.054199039936065674,0.021922736897440353,9.0
eurylaimidae,0.04257333278656006,0.05765187740325928,0.1759409985402537,44.0
heliornithidae,0.042482614517211914,0.04293793439865112,0.43061977955601505,17.0
phalacrocoracidae,0.04218178987503052,0.05446064472198486,0.4800130490445996,123.0
dicruridae,0.04200327396392822,0.09541654586791992,0.40655965843236613,115.0
teretistridae,0.04183304309844971,0.061662375926971436,0.1774429621234167,8.0
ciconiidae,0.04172945022583008,0.06295692920684814,0.6559891825516944,83.0
nesospingidae,0.041278183460235596,0.05702298879623413,0.2468352065507732,2.0
momotidae,0.04070591926574707,0.16877591609954834,0.23307702933811306,54.0
semnornithidae,0.04066359996795654,0.06702792644500732,0.041807268742155373,11.0
alcedinidae,0.04041564464569092,0.0524904727935791,0.487728372690054,436.0
melanopareiidae,0.04041010141372681,0.052380919456481934,0.5476644027055538,8.0
steatornithidae,0.04029303789138794,0.10704106092453003,0.0,6.0
haematopodidae,0.03990215063095093,0.0451509952545166,0.5056208082904288,45.0
pandionidae,0.039753615856170654,0.08924698829650879,0.43036535636663686,6.0
meropidae,0.03939861059188843,0.12754952907562256,0.6973460541855797,150.0
sittidae,0.03906959295272827,0.05740225315093994,0.29493484864753633,126.0
hyliotidae,0.038982272148132324,0.06120187044143677,0.39215520718273256,20.0
platysteiridae,0.038982272148132324,0.07291293144226074,0.5029268424481768,151.0
stercorariidae,0.0385359525680542,0.05417990684509277,0.39466257215957923,46.0
brachypteraciidae,0.03752279281616211,0.07395249605178833,0.22810284174660395,27.0
apodidae,0.03746962547302246,0.051122069358825684,0.5382822167770505,375.0
charadriidae,0.03673011064529419,0.03496897220611572,0.7376952989514775,350.0
burhinidae,0.03633713722229004,0.08529990911483765,0.6968464666206929,40.0
picidae,0.03624159097671509,0.04390817880630493,0.47604501260411497,1176.0
mesitornithidae,0.03620505332946777,0.06889176368713379,0.2981559919663222,9.0
cracidae,0.035927772521972656,0.04847198724746704,0.28190944062103357,78.0
corcoracidae,0.03493046760559082,0.045293986797332764,0.5794239302897328,12.0
falconidae,0.03454822301864624,0.0278780460357666,0.7473957070274365,308.0
strigidae,0.03434896469116211,0.08040183782577515,0.5169182971810563,576.0
tytonidae,0.03434896469116211,0.10121053457260132,0.6517506201719074,31.0
scolopacidae,0.03378188610076904,0.0834382176399231,0.656510004546493,461.0
spindalidae,0.03354084491729736,0.05507850646972656,0.37793645955315813,23.0
megalaimidae,0.03351104259490967,0.1233176589012146,0.24402785200730526,154.0
psittacidae,0.03351104259490967,0.11349749565124512,0.47253164793538244,1124.0
cuculidae,0.03330230712890625,0.04705989360809326,0.5007651997320275,676.0
otididae,0.03306114673614502,0.08831322193145752,0.6556156905280965,98.0
turnicidae,0.032640695571899414,0.10676074028015137,0.6521489734988906,74.0
rhodinocichlidae,0.03236311674118042,0.044281840324401855,0.39232250114501355,4.0
anatidae,0.031736910343170166,0.04631161689758301,0.5545344492502973,297.0
hydrobatidae,0.031600117683410645,0.03674042224884033,0.0028443560136886,62.0
oriolidae,0.03158164024353027,0.049175798892974854,0.34007265455007524,163.0
certhiidae,0.031374335289001465,0.07679426670074463,0.23767879790521176,37.0
hirundinidae,0.030630409717559814,0.04722607135772705,0.7714318153081724,399.0
viduidae,0.03063035011291504,0.030581355094909668,0.5857411072221705,74.0
cinclidae,0.0305558443069458,0.042441725730895996,0.1667452346296823,26.0
psophodidae,0.030398011207580566,0.058586716651916504,0.4269632873463649,11.0
megapodiidae,0.030351877212524414,0.046452343463897705,0.2627420363055341,34.0
mitrospingidae,0.030351638793945312,0.03889191150665283,0.0384985598226612,16.0
ptiliogonidae,0.030074357986450195,0.041480839252471924,0.4245389310961282,24.0
maluridae,0.030060946941375732,0.036421895027160645,0.6682015725856059,86.0
accipitridae,0.03005903959274292,0.03373587131500244,0.6821546537951381,898.0
procellariidae,0.03005903959274292,0.04733002185821533,0.06557978465460099,281.0
alaudidae,0.02965986728668213,0.06216710805892944,0.7224011885354916,472.0
calcariidae,0.02965986728668213,0.0679396390914917,0.11820433739702854,29.0
nyctibiidae,0.029598712921142578,0.10908102989196777,0.22248258302468638,15.0
pipridae,0.02939629554748535,0.045056045055389404,0.10355314167959738,215.0
aegothelidae,0.02934873104095459,0.06392168998718262,0.08480752969334472,20.0
threskiornithidae,0.028859615325927734,0.03665053844451904,0.6568495956009427,129.0
ardeidae,0.028859615325927734,0.02553880214691162,0.6292422700171639,298.0
