val_family,n_val,nearest_train_family,min_dist_to_train,dist_to_train_global,label_entropy,view,fold
pittidae,154,pipridae,0.05089658498764038,0.09031158685684204,0.20892078437826017,Back,0
regulidae,35,parulidae,0.049393653869628906,0.0796051025390625,0.30305267731285296,Back,0
thinocoridae,20,pteroclidae,0.04807615280151367,0.12736403942108154,0.10658554978929312,Back,0
elanidae,30,paridae,0.04746389389038086,0.05881911516189575,0.7112230277798004,Back,0
glareolidae,96,turdidae,0.04700875282287598,0.04593157768249512,0.8310065859924729,Back,0
laniidae,175,malaconotidae,0.04634881019592285,0.055404067039489746,0.6822868392861008,Back,0
cathartidae,23,ciconiidae,0.043230414390563965,0.04423242807388306,0.6581048254761211,Back,0
orthonychidae,9,pellorneidae,0.0428466796875,0.054199039936065674,0.021922736897440353,Back,0
teretistridae,8,parulidae,0.04183304309844971,0.061662375926971436,0.1774429621234167,Back,0
steatornithidae,6,podargidae,0.04029303789138794,0.10704106092453003,-0.0,Back,0
meropidae,150,psittacidae,0.03939861059188843,0.12754952907562256,0.6973460541855797,Back,0
platysteiridae,151,hyliotidae,0.038982272148132324,0.07291293144226074,0.5029268424481768,Back,0
apodidae,375,hirundinidae,0.03746962547302246,0.051122069358825684,0.5382822167770505,Back,0
charadriidae,350,falconidae,0.03673011064529419,0.03496897220611572,0.7376952989514775,Back,0
burhinidae,40,alaudidae,0.03633713722229004,0.08529990911483765,0.6968464666206929,Back,0
mesitornithidae,9,pomatostomidae,0.03620505332946777,0.06889176368713379,0.2981559919663222,Back,0
cracidae,78,cuculidae,0.035927772521972656,0.04847198724746704,0.28190944062103357,Back,0
scolopacidae,461,alaudidae,0.03378188610076904,0.0834382176399231,0.656510004546493,Back,0
spindalidae,23,oriolidae,0.03354084491729736,0.05507850646972656,0.37793645955315813,Back,0
rhodinocichlidae,4,turdidae,0.03236311674118042,0.044281840324401855,0.39232250114501355,Back,0
anatidae,297,phasianidae,0.031736910343170166,0.04631161689758301,0.5545344492502973,Back,0
certhiidae,37,emberizidae,0.031374335289001465,0.07679426670074463,0.23767879790521176,Back,0
cinclidae,26,rallidae,0.0305558443069458,0.042441725730895996,0.1667452346296823,Back,0
calcariidae,29,alaudidae,0.02965986728668213,0.0679396390914917,0.11820433739702854,Back,0
aegothelidae,20,podargidae,0.02934873104095459,0.06392168998718262,0.08480752969334472,Back,0
threskiornithidae,129,ardeidae,0.028859615325927734,0.03665053844451904,0.6568495956009427,Back,0
lybiidae,245,capitonidae,0.028570115566253662,0.03849297761917114,0.5338198355258666,Back,0
passeridae,226,prunellidae,0.027306675910949707,0.03525203466415405,0.831855915989349,Back,0
oreoicidae,11,pachycephalidae,0.025642037391662598,0.03355151414871216,0.508178769250761,Back,0
odontophoridae,53,phasianidae,0.025138139724731445,0.0548134446144104,0.5197918496562761,Back,0
campephagidae,359,monarchidae,0.0242995023727417,0.0281946063041687,0.37832152227629035,Back,0
columbidae,1250,cotingidae,0.023843765258789062,0.02421271800994873,0.4652203013325646,Back,0
stenostiridae,51,monarchidae,0.02165067195892334,0.03451859951019287,0.4256080881029663,Back,0
rhinocryptidae,100,climacteridae,0.020340263843536377,0.026000261306762695,0.43744311418285775,Back,0
corvidae,566,sturnidae,0.018965303897857666,0.043283700942993164,0.6312956254918843,Back,0
rhipiduridae,157,monarchidae,0.017009615898132324,0.032875657081604004,0.2653278931107839,Back,0
bernieridae,40,pachycephalidae,0.016995131969451904,0.036561667919158936,0.02590398411452528,Back,0
pycnonotidae,640,pachycephalidae,0.016280949115753174,0.033401429653167725,0.39252177000688965,Back,0
nectariniidae,680,thraupidae,0.015047788619995117,0.02192676067352295,0.5435972346051038,Back,0
locustellidae,197,leiothrichidae,0.014756202697753906,0.02897012233734131,0.6892113746773313,Back,0
macrosphenidae,91,cisticolidae,0.014301061630249023,0.022001564502716064,0.6025632555729451,Back,0
vangidae,183,monarchidae,0.014247655868530273,0.017651140689849854,0.2837961735099846,Back,0
acrocephalidae,207,cisticolidae,0.013183355331420898,0.027497053146362305,0.6728890452262976,Back,0
fringillidae,947,ploceidae,0.011986494064331055,0.015651226043701172,0.6558130285624325,Back,0
acanthizidae,224,scotocercidae,0.011536061763763428,0.02177363634109497,0.4981374257103808,Back,0
passerellidae,533,cisticolidae,0.011304318904876709,0.012744784355163574,0.6466370159890548,Back,0
timaliidae,273,pellorneidae,0.011101484298706055,0.027540981769561768,0.1902740394828115,Back,0
furnariidae,889,leiothrichidae,0.01060187816619873,0.025484919548034668,0.6528339897108676,Back,0
tityridae,195,tyrannidae,0.010090112686157227,0.009487152099609375,0.17587622392208058,Back,0
meliphagidae,699,tyrannidae,0.008840382099151611,0.010593235492706299,0.48150199450855236,Back,0
