family,n_images,intra_dist,intra_std,inter_dist,n_species,n_genre,prop_male,view
conopophagidae,33,0.09284058213233948,0.019506191834807396,0.06582510471343994,10,2,0.5757575757575758,Side
coraciidae,65,0.12093852460384369,0.0257426630705595,0.11505496501922607,12,2,0.5076923076923077,Side
corcoracidae,12,0.08239257335662842,0.01855599507689476,0.06163215637207031,2,2,0.5,Side
corvidae,566,0.14789898693561554,0.03881310671567917,0.04743379354476929,114,22,0.49646643109540634,Side
cotingidae,251,0.15993539988994598,0.05650344118475914,0.009846150875091553,58,23,0.49800796812749004,Side
cracidae,78,0.1110670417547226,0.02618623524904251,0.07461416721343994,43,11,0.3974358974358974,Side
cuculidae,676,0.13776005804538727,0.03427179530262947,0.05495178699493408,132,26,0.4985207100591716,Side
dasyornithidae,4,0.050613656640052795,0.004329835530370474,0.06083095073699951,3,1,0.25,Side
dicaeidae,215,0.12320840358734131,0.029119642451405525,0.03986173868179321,42,2,0.5395348837209303,Side
dicruridae,115,0.09481225162744522,0.04162914678454399,0.08759361505508423,22,1,0.48695652173913045,Side
diomedeidae,54,0.10908740013837814,0.03425395488739014,0.09984242916107178,16,4,0.5,Side
donacobiidae,6,0.07069960981607437,0.021273063495755196,0.09597671031951904,1,1,0.5,Side
dromadidae,6,0.07072896510362625,0.015315604396164417,0.20802342891693115,1,1,0.5,Side
dulidae,6,0.06698012351989746,0.01847260631620884,0.05761110782623291,1,1,0.5,Side
elanidae,30,0.08844529092311859,0.021746216341853142,0.06461971998214722,6,3,0.5,Side
emberizidae,220,0.10166832059621811,0.03567423298954964,0.0344812273979187,41,4,0.5227272727272727,Side
estrildidae,639,0.14780785143375397,0.04068372771143913,0.024416089057922363,125,27,0.514866979655712,Side
eulacestomatidae,3,0.059368353337049484,0.011174291372299194,0.09034276008605957,1,1,0.3333333333333333,Side
eupetidae,6,0.05254851654171944,0.009576739743351936,0.11373448371887207,1,1,0.5,Side
eurylaimidae,44,0.15697823464870453,0.04767319932579994,0.07119697332382202,9,6,0.5,Side
eurypygidae,6,0.06969035416841507,0.020338555797934532,0.14466798305511475,1,1,0.5,Side
falconidae,308,0.12653416395187378,0.033699870109558105,0.027699947357177734,59,11,0.5032467532467533,Side
falcunculidae,6,0.05755968764424324,0.011057177558541298,0.1026497483253479,1,1,0.5,Side
formicariidae,34,0.08676376193761826,0.03026190772652626,0.050761520862579346,10,2,0.6470588235294118,Side
fregatidae,18,0.09101340174674988,0.020764561370015144,0.12136554718017578,5,1,0.5,Side
fringillidae,947,0.14197251200675964,0.04583060368895531,0.02050793170928955,181,32,0.5269271383315733,Side
furnariidae,889,0.09999110549688339,0.027892479673027992,0.022066116333007812,242,64,0.5106861642294713,Side
galbulidae,74,0.12220168858766556,0.028049299493432045,0.07249832153320312,18,5,0.47297297297297297,Side
gaviidae,21,0.08183158934116364,0.015527814626693726,0.15073156356811523,5,1,0.5238095238095238,Side
glareolidae,96,0.11174649000167847,0.02706759423017502,0.05285370349884033,17,4,0.5,Side
grallariidae,87,0.09808949381113052,0.024044765159487724,0.0696062445640564,30,4,0.5402298850574713,Side
gruidae,50,0.1363825798034668,0.040720194578170776,0.09624439477920532,15,2,0.46,Side
haematopodidae,45,0.12133244425058365,0.02273918129503727,0.05983603000640869,11,1,0.4666666666666667,Side
heliornithidae,17,0.09276807308197021,0.028550105169415474,0.06872034072875977,3,3,0.5294117647058824,Side
hemiprocnidae,24,0.10431605577468872,0.01936103031039238,0.08062338829040527,4,1,0.5,Side
hirundinidae,399,0.10457493364810944,0.026286039501428604,0.04119664430618286,76,17,0.518796992481203,Side
hydrobatidae,62,0.08748307824134827,0.025188805535435677,0.040344834327697754,13,3,0.532258064516129,Side
