val_family,n_val,nearest_train_family,min_dist_to_train,dist_to_train_global,label_entropy,view,fold
caprimulgidae,339,podargidae,0.028015077114105225,0.07560098171234131,0.7116804018879469,Back,1
paradisaeidae,194,monarchidae,0.02568995952606201,0.023421883583068848,0.09238550922458795,Back,1
phasianidae,337,odontophoridae,0.025138139724731445,0.03830885887145996,0.6311290711586216,Back,1
bucconidae,124,passerellidae,0.025105834007263184,0.02014338970184326,0.2905253779544543,Back,1
ptilonorhynchidae,76,meliphagidae,0.02503383159637451,0.02493596076965332,0.37642981955368554,Back,1
mimidae,170,pomatostomidae,0.023656368255615234,0.031893134117126465,0.5324480938787894,Back,1
conopophagidae,33,grallariidae,0.02257901430130005,0.06886827945709229,0.06754420989233573,Back,1
paridae,293,vangidae,0.020577311515808105,0.025690793991088867,0.590004101676335,Back,1
artamidae,104,vangidae,0.01940023899078369,0.038872480392456055,0.578379014202592,Back,1
sturnidae,550,corvidae,0.018965303897857666,0.027627885341644287,0.6163607206167143,Back,1
turdidae,684,locustellidae,0.015808522701263428,0.015446662902832031,0.44281463769259105,Back,1
cotingidae,251,tityridae,0.014183759689331055,0.008912265300750732,0.16542006592507064,Back,1
sylviidae,161,acrocephalidae,0.013545751571655273,0.021160602569580078,0.6186354806082698,Back,1
cardinalidae,238,parulidae,0.01293802261352539,0.017394185066223145,0.4107412346091128,Back,1
thraupidae,1440,parulidae,0.012459397315979004,0.009783327579498291,0.5573484599976786,Back,1
petroicidae,170,acanthizidae,0.012399137020111084,0.01673746109008789,0.36044389493557416,Back,1
ploceidae,575,fringillidae,0.011986494064331055,0.0284268856048584,0.7191922817743508,Back,1
pachycephalidae,143,meliphagidae,0.010820388793945312,0.015255630016326904,0.22839416052541583,Back,1
leiothrichidae,726,furnariidae,0.01060187816619873,0.018751025199890137,0.46965057717424,Back,1
muscicapidae,1512,tityridae,0.010593771934509277,0.00796055793762207,0.6679994004991637,Back,1
cisticolidae,767,meliphagidae,0.008970558643341064,0.013264954090118408,0.6796010132408522,Back,1
tyrannidae,1421,meliphagidae,0.008840382099151611,0.012640953063964844,0.6055243495280864,Back,1
vireonidae,224,phylloscopidae,0.007903635501861572,0.03491997718811035,0.3091216011488874,Back,1
