val_family,n_val,nearest_train_family,min_dist_to_train,dist_to_train_global,label_entropy,view,fold
turdidae,684,meliphagidae,0.01659524440765381,0.01363462209701538,0.44281463769259105,Belly,1
pachycephalidae,143,tityridae,0.015761256217956543,0.020474910736083984,0.22839416052541583,Belly,1
ploceidae,575,fringillidae,0.01411747932434082,0.042348265647888184,0.7191922817743508,Belly,1
muscicapidae,1512,paradoxornithidae,0.012665748596191406,0.007676959037780762,0.6679994004991637,Belly,1
sylviidae,161,passeridae,0.012600839138031006,0.02344411611557007,0.6186354806082698,Belly,1
thraupidae,1440,fringillidae,0.012474000453948975,0.014407038688659668,0.5573484599976786,Belly,1
tyrannidae,1421,tityridae,0.01140737533569336,0.01663607358932495,0.6055243495280864,Belly,1
leiothrichidae,726,furnariidae,0.011000990867614746,0.012516021728515625,0.46965057717424,Belly,1
cisticolidae,767,macrosphenidae,0.010552763938903809,0.027705669403076172,0.6796010132408522,Belly,1
vireonidae,224,phylloscopidae,0.00916433334350586,0.04038947820663452,0.3091216011488874,Belly,1
