val_family,n_val,nearest_train_family,min_dist_to_train,dist_to_train_global,label_entropy,view,fold
recurvirostridae,37,dromadidae,0.05352520942687988,0.10046577453613281,0.3547945050877348,Belly,2
ciconiidae,83,threskiornithidae,0.05312180519104004,0.06388986110687256,0.6559891825516944,Belly,2
ptiliogonidae,24,pycnonotidae,0.052632689476013184,0.06768715381622314,0.4245389310961282,Belly,2
philepittidae,20,fringillidae,0.051599979400634766,0.11324667930603027,0.017898210958253107,Belly,2
brachypteraciidae,27,mimidae,0.051384806632995605,0.056820034980773926,0.22810284174660395,Belly,2
pandionidae,6,accipitridae,0.05021393299102783,0.07230597734451294,0.43036535636663686,Belly,2
stercorariidae,46,accipitridae,0.04843640327453613,0.047788023948669434,0.39466257215957923,Belly,2
alcidae,101,spheniscidae,0.048105716705322266,0.09653258323669434,0.07792624854823596,Belly,2
galbulidae,74,rhipiduridae,0.04801797866821289,0.054384827613830566,0.2768254248040174,Belly,2
psophodidae,11,rhipiduridae,0.04736793041229248,0.07124394178390503,0.4269632873463649,Belly,2
strigidae,576,odontophoridae,0.04663538932800293,0.07472866773605347,0.5169182971810563,Belly,2
sulidae,41,laridae,0.04585075378417969,0.08911216259002686,0.12570061297635288,Belly,2
dicruridae,115,corvidae,0.04580414295196533,0.13767075538635254,0.40655965843236613,Belly,2
diomedeidae,54,spheniscidae,0.04579627513885498,0.07660770416259766,0.0072652616218541605,Belly,2
momotidae,54,meropidae,0.04544484615325928,0.12147456407546997,0.23307702933811306,Belly,2
procellariidae,281,laridae,0.04443717002868652,0.06557905673980713,0.06557978465460099,Belly,2
icteridae,485,cotingidae,0.04434359073638916,0.0668480396270752,0.6357775028801258,Belly,2
ardeidae,298,falconidae,0.043730854988098145,0.042135775089263916,0.6292422700171639,Belly,2
pteroclidae,96,accipitridae,0.04198610782623291,0.06440436840057373,0.6250297225899466,Belly,2
otididae,98,threskiornithidae,0.041355013847351074,0.05520522594451904,0.6556156905280965,Belly,2
corcoracidae,12,corvidae,0.04117608070373535,0.10346609354019165,0.5794239302897328,Belly,2
oriolidae,163,cotingidae,0.03944134712219238,0.05782425403594971,0.34007265455007524,Belly,2
cnemophilidae,14,pipridae,0.037323832511901855,0.07062345743179321,0.0685885759674664,Belly,2
bucerotidae,235,cuculidae,0.03691047430038452,0.07365715503692627,0.38441157761014305,Belly,2
mitrospingidae,16,cardinalidae,0.03671908378601074,0.062023043632507324,0.0384985598226612,Belly,2
tinamidae,59,turnicidae,0.036626458168029785,0.06143617630004883,0.5887224255087025,Belly,2
cinclosomatidae,40,rhipiduridae,0.03645813465118408,0.0403708815574646,0.4432764557024715,Belly,2
podargidae,54,aegothelidae,0.035376548767089844,0.09291243553161621,0.19898348898354598,Belly,2
modulatricidae,13,conopophagidae,0.035227060317993164,0.06255543231964111,-0.0,Belly,2
pomatostomidae,23,leiothrichidae,0.03314107656478882,0.043977558612823486,0.5725425461020337,Belly,2
alcedinidae,436,muscicapidae,0.032180964946746826,0.032010436058044434,0.487728372690054,Belly,2
