val_family,n_val,nearest_train_family,min_dist_to_train,dist_to_train_global,label_entropy,view,fold
polioptilidae,59,sittidae,0.03106379508972168,0.056415677070617676,0.4790488972872758,Side,2
mitrospingidae,16,cardinalidae,0.030895590782165527,0.04942178726196289,0.0384985598226612,Side,2
ptiliogonidae,24,thraupidae,0.030598998069763184,0.044330596923828125,0.4245389310961282,Side,2
nyctibiidae,15,caprimulgidae,0.029345691204071045,0.08526664972305298,0.22248258302468638,Side,2
oriolidae,163,cardinalidae,0.028466463088989258,0.0470544695854187,0.34007265455007524,Side,2
pomatostomidae,23,leiothrichidae,0.028213679790496826,0.027639389038085938,0.5725425461020337,Side,2
icteridae,485,thraupidae,0.02785050868988037,0.038712382316589355,0.6357775028801258,Side,2
tinamidae,59,odontophoridae,0.026696383953094482,0.08335363864898682,0.5887224255087025,Side,2
aegithalidae,57,paridae,0.026402592658996582,0.03316700458526611,0.445019469166772,Side,2
formicariidae,34,rhinocryptidae,0.026337742805480957,0.05380606651306152,0.02100550354742578,Side,2
motacillidae,312,passerellidae,0.026231467723846436,0.0350344181060791,0.7183671237269845,Side,2
alaudidae,472,calcariidae,0.02613234519958496,0.058917999267578125,0.7224011885354916,Side,2
estrildidae,639,cotingidae,0.024169862270355225,0.02757418155670166,0.6756256897016527,Side,2
troglodytidae,273,timaliidae,0.023864269256591797,0.034567832946777344,0.47729508984895214,Side,2
malaconotidae,186,thraupidae,0.02379244565963745,0.02463895082473755,0.5830389390812823,Side,2
podargidae,54,aegothelidae,0.023308634757995605,0.07314455509185791,0.19898348898354598,Side,2
prunellidae,69,passerellidae,0.023149192333221436,0.03803873062133789,0.6837872045057575,Side,2
thamnophilidae,664,petroicidae,0.021832942962646484,0.02856343984603882,0.21593827594854823,Side,2
ardeidae,298,threskiornithidae,0.02119922637939453,0.04571878910064697,0.6292422700171639,Side,2
mohouidae,17,acanthizidae,0.02107858657836914,0.03927600383758545,0.16369696214546092,Side,2
climacteridae,34,turdidae,0.02092379331588745,0.03127020597457886,0.42547665259240836,Side,2
melanocharitidae,38,nectariniidae,0.02032148838043213,0.05097019672393799,0.1769732063147119,Side,2
remizidae,58,acanthizidae,0.019654512405395508,0.0406116247177124,0.7332119894619928,Side,2
monarchidae,295,rhipiduridae,0.019298434257507324,0.025784015655517578,0.26485070978559533,Side,2
dicaeidae,215,nectariniidae,0.018834710121154785,0.044404029846191406,0.2720029971305338,Side,2
emberizidae,220,passerellidae,0.018550515174865723,0.03840380907058716,0.7436569621991673,Side,2
grallariidae,87,conopophagidae,0.016881227493286133,0.07414078712463379,0.3076011696001633,Side,2
parulidae,507,fringillidae,0.015243947505950928,0.041119933128356934,0.350917762649792,Side,2
paradoxornithidae,120,leiothrichidae,0.014212250709533691,0.032834529876708984,0.5510194235733663,Side,2
phylloscopidae,336,vireonidae,0.011720716953277588,0.039477527141571045,0.3136096414874238,Side,2
zosteropidae,351,vireonidae,0.011557161808013916,0.04861140251159668,0.3261379661600063,Side,2
scotocercidae,171,cisticolidae,0.01127004623413086,0.030310630798339844,0.34258278141343895,Side,2
pellorneidae,235,timaliidae,0.008590340614318848,0.02771174907684326,0.23018607969217553,Side,2
